Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
3131.221112728119	46	-171.95431686552877	-8.48699844054051	122.3975272486681	-16.520490954588364	-933.3386355043762	20.0	0.0	1020	470940	-168.22549158339433	-8.636703985270117
3138.0105600357056	47	-170.5341455236102	-8.697653404557492	142.3848516860391	-13.431916975783428	-1359.4432000483184	20.0	0.0	1020	480960	-154.3872657706102	-7.735581544043617
3145.1032977104187	48	-179.7066094400872	-9.085165734363347	134.51496355594213	-12.31744137479694	-929.2488849876116	20.0	0.0	1020	490980	-201.61170598560898	-10.688164774617931
3151.986580848694	49	-190.71136053974615	-9.459705742881688	158.38796163901105	-10.905157144749708	-1303.4050877043478	20.0	0.0	1020	501000	-168.35301000548665	-8.66001544754508
3158.76691365242	50	-188.5119419442839	-9.874347699254695	173.75722102339668	-26.8680601212098	-1696.0419115172376	20.0	0.0	1020	511020	-175.71198220707686	-8.996166957075232
3165.537850856781	51	-179.13323641186952	-9.058331328774727	154.70967289219223	-25.308633601993996	-1186.6570854614617	20.0	0.0	1020	521040	-166.39125987354618	-8.068403162956074
3172.3238196372986	52	-175.4196680114279	-8.651991492525518	146.0308200468957	-10.796610691429901	-1318.382488813385	20.0	0.0	1020	531060	-172.3490033118462	-8.918466294259067
3179.148601770401	53	-160.76663172182168	-7.648395083305896	95.63474773597507	-18.602125990642406	-681.0522359548285	20.0	0.0	1020	541080	-198.6309192993862	-9.756733548934266
3185.9439718723297	54	-168.1603256988623	-8.46175785007623	164.61011200603863	-14.654078028352203	-1896.1937102530953	20.0	0.0	1020	551100	-149.1448612506839	-6.91237371227163
3192.723555803299	55	-175.87036524681906	-8.917894433724989	123.62253594118395	-26.166762287899356	-1054.857556358132	20.0	0.0	1020	561120	-137.21998046872028	-6.7241383741030685
3199.518031835556	56	-166.07302894493407	-8.546812871953504	126.1149047909292	-16.489616026074973	-1154.256273989256	20.0	0.0	1020	571140	-207.4079821959741	-10.279042155392357
3206.2947838306427	57	-169.11404512049197	-8.702254479105264	127.34143379897935	-19.133741550538918	-1175.5153172885798	20.0	0.0	1020	581160	-189.13528318341704	-11.850704991797944
3213.096688747406	58	-170.38344935179148	-9.598248675496343	188.99540441698738	-9.851700059574847	-2156.9702682549096	20.0	0.0	1020	591180	-196.97955101599345	-13.055962326536912
3219.885939836502	59	-179.19178252575156	-9.484701184464408	219.45751757997294	-9.748668425494548	-2188.1625781543908	20.0	0.0	1020	601200	-154.28501216030995	-7.460862746224187
