Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
10.958794832229614	0	-166.7724665030358	-9.04429487493937	62.78184709066614	-39.308088930690765	-384.0131320325592	20.0	0.0	1008	10017	-163.34829477565472	-9.119901161582234
20.539053916931152	1	-170.86478036306397	-9.324621121493658	65.54157206840895	-27.002099397175815	-351.56536778111035	20.0	0.0	1008	20034	-167.36875934102576	-8.750126040615966
29.0707528591156	2	-165.79764729441476	-8.946964136141201	68.34970195216589	-33.591027743905855	-342.1913071912721	20.0	0.0	1008	30051	-167.43622006595936	-8.259523347828527
37.50469708442688	3	-165.07116301717042	-8.871624532743704	66.16251379506711	-27.542945498761405	-364.5484447125646	20.0	0.0	1008	40068	-180.06262023423187	-9.707609594788808
45.98810291290283	4	-170.1836816129666	-9.080882753672189	64.39952062618998	-27.050516620526206	-358.7181036006296	20.0	0.0	1008	50085	-166.87226699329858	-8.284499112647682
54.556774854660034	5	-170.72151604897488	-9.03623072704514	66.02738501906205	-27.973860006870126	-363.68686082346534	20.0	0.0	1008	60102	-156.64739779648505	-8.230886438182488
63.227374792099	6	-162.88060593208363	-8.553768230752448	68.14096693443538	-27.05135316509985	-346.0796523726044	20.0	0.0	1008	70119	-160.46497048744024	-8.288129910320434
71.75941491127014	7	-163.78002506948212	-8.566497726929605	65.55703750114628	-27.53002861467921	-353.8559117893302	20.0	0.0	1008	80136	-158.51584494024405	-8.527080624202759
80.11716198921204	8	-162.12223436127255	-8.332915125987604	67.68773060448255	-26.659402032373734	-406.4886260469935	20.0	0.0	1008	90153	-161.51984230807471	-8.015021143576936
88.43350601196289	9	-162.34762974476516	-8.198528118252064	71.60220857964569	-24.086490574817798	-425.6079186643535	20.0	0.0	1008	100170	-157.49518763868255	-7.57211147626652
96.78177976608276	10	-158.43232078387743	-8.09651131174629	65.6851499068176	-20.56244789404439	-368.6064042268083	20.0	0.0	1008	110187	-155.8302181487674	-7.938475500227604
105.36706399917603	11	-158.36579960571913	-7.894395127027626	70.84866499693254	-23.816104941759296	-355.5581987527796	20.0	0.0	1008	120204	-160.45073202573505	-8.001000083681781
114.40455293655396	12	-162.57225498494356	-8.183153730991899	69.34033669355404	-18.250496903219766	-407.71106094127833	20.0	0.0	1008	130221	-177.37180181406794	-8.765760229445936
126.51609182357788	13	-162.089519216154	-8.078278742973849	70.65382315626022	-26.713810868853514	-427.6272736206702	20.0	0.0	1008	140238	-181.288319717797	-9.124540022113134
138.508318901062	14	-160.07302282032487	-7.998651342544928	73.26057328579705	-22.32745456821814	-401.2693553241579	20.0	0.0	1008	150255	-148.1413798554378	-7.311913592861882
147.5186207294464	15	-159.20417030815895	-7.925462646074118	72.71077325923974	-22.54470388064654	-444.8059636032706	20.0	0.0	1008	160272	-150.9290614365511	-7.395962063597196
156.71044492721558	16	-163.69647206185545	-7.9728644596431915	74.52930037043176	-22.19730588806979	-459.2296093384403	20.0	0.0	1008	170289	-163.53201744894804	-7.856632782526451
