Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
856.2480227947235	14	-139.1777001239614	-6.241455984116308	56.803720196062	-29.340039883252427	-316.64463641231595	20.0	0.0	1020	150300	-132.98821819462165	-6.1886519812405485
913.0139589309692	15	-134.8386017214625	-5.895561608043349	59.077044928009435	-33.788956244935946	-276.8829663210274	20.0	0.0	1020	160320	-141.58531284673222	-6.671006187639677
970.2695989608765	16	-138.19183722074	-6.069242202169891	56.25283745819517	-26.4502815646883	-321.349079731834	20.0	0.0	1020	170340	-138.17019558093253	-6.000678149569859
1028.494843006134	17	-139.02971391238205	-6.103235125660861	63.62992046019501	-23.64646963543697	-375.7648681223403	20.0	0.0	1020	180360	-122.25958252912078	-5.1446370044627585
1082.1880769729614	18	-134.1239700370042	-5.721841160825685	57.397051354736604	-32.086407001333036	-286.54942698633465	20.0	0.0	1020	190380	-142.0299658646643	-6.195713414322842
1138.5682377815247	19	-132.52319785258433	-5.366698514300828	56.099434298576504	-22.144060602226727	-278.24659329000474	20.0	0.0	1020	200400	-142.15521295923264	-5.564931283348353
1196.3283400535583	20	-128.80359919824923	-5.2257393296943695	62.02764380517318	-33.027443240033186	-418.2058579817685	20.0	0.0	1020	210420	-147.99106514052272	-6.61861860509374
1250.8989100456238	21	-129.1772295180558	-5.227424479839425	60.82887870799958	-36.14751701159118	-384.0489943030566	20.0	0.0	1020	220440	-157.97612642525584	-6.713864241935435
1307.8329207897186	22	-127.31034015440333	-4.88661361144525	56.43759709402791	-24.550810368483866	-301.10184405951026	20.0	0.0	1020	230460	-149.40985568419842	-5.505691533921518
1363.3644309043884	23	-122.31780553935657	-4.836651765855246	56.06255322172249	-22.694483866790463	-307.5073174071904	20.0	0.0	1020	240480	-128.8796585354668	-5.212848023521108
1417.1081738471985	24	-124.92866265280607	-4.837198437855345	53.94812825034416	-20.499139065784085	-348.1273235974245	20.0	0.0	1020	250500	-126.95146054365384	-4.625764063752117
1470.4430627822876	25	-124.40288359834106	-4.864600282195008	62.027597593742975	-23.182375768920785	-383.762512237499	20.0	0.0	1020	260520	-132.78480949658936	-5.545048490057901
1525.8632578849792	26	-122.5934253261579	-4.681220479965524	58.812925759405694	-25.404501433065686	-339.5495224112661	20.0	0.0	1020	270540	-136.18186263478117	-5.142157587896738
1582.5487020015717	27	-116.60665215257538	-4.468901261739408	58.82452090989471	-24.714153373362944	-333.54943732818697	20.0	0.0	1020	280560	-144.3539025680049	-4.719141620306311
1636.9032928943634	28	-123.86254331576161	-4.708893075063238	59.15333255929105	-25.229441423824085	-339.06108263416525	20.0	0.0	1020	290580	-136.31867642833782	-5.40142773900856
1695.114259004593	29	-118.13863439879374	-4.299213525931095	56.5551049949445	-18.68267473591386	-348.886691409706	20.0	0.0	1020	300600	-124.7162157041836	-4.757586212357178
1752.1185729503632	30	-119.49159027028308	-4.550006308648602	57.10580253917452	-23.84877080431501	-302.85308651044505	20.0	0.0	1020	310620	-109.75761298906663	-4.132124529308848
1806.6591210365295	31	-114.68536975457404	-4.165342856726688	54.80971453786927	-19.649565970497775	-337.42567954031625	20.0	0.0	1020	320640	-93.89609427679395	-3.494872725814547
1865.059616804123	32	-119.12478747821187	-4.521169443230889	62.81766873588137	-19.853267507928095	-442.295761385021	20.0	0.0	1020	330660	-115.21818028940092	-3.808095219238697
1922.5920400619507	33	-120.10524083360352	-4.411551087230137	65.71066113813302	-24.754155870353365	-392.98679691633214	20.0	0.0	1020	340680	-128.9790577777637	-4.721151885518417
1981.8596029281616	34	-118.98297669284028	-4.47072502345183	64.8862121956675	-29.86825186334276	-430.6516506263787	20.0	0.0	1020	350700	-141.88793886103824	-5.021022323934029
2040.3909430503845	35	-112.55150099793123	-4.160567746505187	53.56440962928372	-22.350064680008995	-303.7035889788751	20.0	0.0	1020	360720	-117.14010593658358	-4.419444195375684
2094.1079869270325	36	-118.36194311784816	-4.4375297847017885	58.48724733322912	-34.691456855864764	-372.3910627234602	20.0	0.0	1020	370740	-90.48164755698839	-3.329250795717155
2147.4365079402924	37	-114.48364656422548	-4.088365837197571	56.219510896992766	-29.731845679754606	-341.3990176662197	20.0	0.0	1020	380760	-103.93144105638123	-3.6764932041985845
2202.489907979965	38	-109.7647420304084	-4.091837194084496	55.43478388854976	-31.891699334133754	-372.9071991277487	20.0	0.0	1020	390780	-90.93420867999542	-3.765775309305372
2257.412257909775	39	-109.23063323974219	-3.8077532523020747	52.64848705724015	-25.28858130084326	-312.71468001596276	20.0	0.0	1020	400800	-109.84037771669212	-3.7868115723390607
2311.445874929428	40	-105.25128921750198	-3.6123258943070145	52.33354891312694	-22.91153311451094	-392.2298767289433	20.0	0.0	1020	410820	-113.39425597125974	-4.405260718324857
2370.1620738506317	41	-108.1626783631181	-3.912024866721417	52.80987337055647	-20.963669273029694	-326.16891599676836	20.0	0.0	1020	420840	-114.78546708451968	-4.300878587029932
2424.130630970001	42	-109.70601515967587	-3.9695041791891823	52.95448129463757	-23.94568591043549	-297.15617366662553	20.0	0.0	1020	430860	-120.4158855213816	-4.205243108966636
2481.0059390068054	43	-108.22332919906043	-3.839791673095321	58.30275406654696	-16.18930793830559	-442.87879867073855	20.0	0.0	1020	440880	-105.33329949549882	-3.605376597223109
2539.151291847229	44	-105.06589645807604	-3.703932757002613	50.241909954955126	-17.48419631988922	-361.5005474157578	20.0	0.0	1020	450900	-110.28217531315413	-3.854706256365341
2593.457535982132	45	-104.8015716627203	-3.636501371383225	50.7876084493861	-19.427268737588893	-311.66495465389835	20.0	0.0	1020	460920	-111.27903825580042	-3.9462809286695206
2649.6325669288635	46	-104.3573306907846	-3.6900523857879346	53.327104231973195	-22.13882441328367	-336.3393771809218	20.0	0.0	1020	470940	-127.61149191196652	-4.21968412817455
2705.726130962372	47	-107.57266436536413	-3.7247268252198094	54.334229070473874	-19.90330135644587	-359.4329098739771	20.0	0.0	1020	480960	-110.96413707655455	-3.793165324156981
2763.4205420017242	48	-108.02906944114439	-3.8128673945259943	56.92986903576735	-20.286255687815423	-377.2765540322183	20.0	0.0	1020	490980	-112.02762152560442	-3.4704808886048206
2820.020970106125	49	-105.80655680787186	-3.8336254950907835	56.86528149629418	-15.881467091599733	-315.3375481836689	20.0	0.0	1020	501000	-103.40199559093338	-4.385774995406262
2876.558418035507	50	-109.73462836433146	-3.9162452696495835	55.85509816411742	-18.173670439275934	-411.2399799819583	20.0	0.0	1020	511020	-129.07485990652864	-4.384397023949385
2932.4981157779694	51	-100.23301452518595	-3.5293758271636095	49.32153381173922	-24.17349109677998	-335.4629693191371	20.0	0.0	1020	521040	-98.81794253892059	-3.705083504689135
2991.8804891109467	52	-106.4382899051575	-3.963623879319568	60.418299556586945	-17.76256211757766	-464.2070670349205	20.0	0.0	1020	531060	-125.21954519737292	-4.162157361196895
3047.7875521183014	53	-108.47193307824257	-3.831279748085609	59.843052927075874	-22.326875926567723	-431.8820957244562	20.0	0.0	1020	541080	-108.80267566349306	-3.828205007088821
3103.1644530296326	54	-104.54185606300074	-3.745051292260563	47.86805831997259	-21.532730220078275	-289.4080133403685	20.0	0.0	1020	551100	-103.96206501328	-3.2592840933086666
3160.268654823303	55	-99.15685881325497	-3.56569548476621	50.22097262801095	-14.369974970907721	-313.5962809600071	20.0	0.0	1020	561120	-105.18291272177403	-4.029163189388539
3221.274006843567	56	-106.95083364232912	-3.7615223255546923	57.2979421770993	-17.322918646162055	-394.23214406013705	20.0	0.0	1020	571140	-96.5738802904459	-3.2911306770216027
3279.235993862152	57	-109.20025180403333	-3.8009406176082914	59.28322072878923	-18.03460526711895	-424.46269408175556	20.0	0.0	1020	581160	-129.54056936723498	-4.846185723584346
3332.231266975403	58	-102.96237410445589	-3.557042189021259	54.68181953036151	-20.674299160014993	-331.27484834176994	20.0	0.0	1020	591180	-108.77870806581086	-4.253940712409415
3389.4434609413147	59	-104.18635203986105	-3.8281795847854805	59.69531261406263	-18.367253305415115	-455.0451293533454	20.0	0.0	1020	601200	-102.98024826509342	-3.6104933917560453
