Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.87814974784851	0	10.210204	6.5722594	45.0	3.0	10.210204081632654	6.57225910583789	5003	5003
17.874696969985962	1	22.515696	12.628478	70.0	5.0	22.515695067264573	12.628477866173464	5021	10024
23.73164701461792	2	39.598427	17.183702	99.0	13.0	39.59842519685039	17.1837039825343	5029	15053
28.223050832748413	3	47.838097	26.304487	150.0	9.0	47.838095238095235	26.304489498951572	5023	20076
32.721823930740356	4	42.974358	21.152058	132.0	10.0	42.97435897435897	21.152058976564444	5028	25104
37.20449376106262	5	33.637585	16.350283	96.0	8.0	33.63758389261745	16.350282621821307	5012	30116
42.30580401420593	6	30.138554	13.018017	107.0	6.0	30.13855421686747	13.018016536178513	5003	35119
46.586777687072754	7	34.930557	19.098303	124.0	8.0	34.93055555555556	19.098302999720573	5030	40149
50.872453927993774	8	41.53719	19.131577	142.0	11.0	41.53719008264463	19.13157630565436	5026	45175
54.929391860961914	9	70.73239	31.293682	155.0	27.0	70.73239436619718	31.29368281950617	5022	50197
59.337347745895386	10	126.2	44.561306	291.0	26.0	126.2	44.561306084988125	5048	55245
63.75448989868164	11	110.934784	22.936966	171.0	67.0	110.93478260869566	22.936966720646506	5103	60348
67.95192503929138	12	136.75676	61.149975	296.0	18.0	136.75675675675674	61.14997310794989	5060	65408
72.56874966621399	13	209.375	81.62405	447.0	78.0	209.375	81.62404287340833	5025	70433
80.32878065109253	14	168.3	59.603214	315.0	43.0	168.3	59.603215796912615	5049	75482
85.0872528553009	15	179.17241	53.750423	348.0	83.0	179.17241379310346	53.75042515662951	5196	80678
91.4535129070282	16	273.1579	111.36817	537.0	64.0	273.1578947368421	111.36817232088431	5190	85868
98.26664280891418	17	908.1667	205.34558	1000.0	449.0	908.1666666666666	205.34557593373071	5449	91317
103.81984186172485	18	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	97317
109.04132771492004	19	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	103317
114.69600486755371	20	875.1667	279.1358	1000.0	251.0	875.1666666666666	279.13581919122373	5251	108568
119.50399780273438	21	850.0	248.74686	1000.0	325.0	850.0	248.746859276655	5100	113668
125.01493883132935	22	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	119668
129.9888026714325	23	845.8333	344.72714	1000.0	75.0	845.8333333333334	344.7271465312176	5075	124743
134.3901686668396	24	744.4286	369.61017	1000.0	31.0	744.4285714285714	369.61016418571035	5211	129954
138.97559094429016	25	792.0	334.7703	1000.0	155.0	792.0	334.7702837127914	5544	135498
143.12737894058228	26	378.35715	232.55556	754.0	42.0	378.35714285714283	232.5555562326858	5297	140795
147.56328988075256	27	559.5	328.74527	1000.0	77.0	559.5	328.74526612561283	5595	146390
152.7443447113037	28	726.1429	317.534	1000.0	299.0	726.1428571428571	317.5339930380586	5083	151473
157.66624879837036	29	846.5	343.23642	1000.0	79.0	846.5	343.2364345462177	5079	156552
163.05737280845642	30	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	162552
167.49865174293518	31	725.2857	434.36154	1000.0	38.0	725.2857142857143	434.36150654419976	5077	167629
173.87978386878967	32	731.1429	425.12195	1000.0	51.0	731.1428571428571	425.12197529362203	5118	172747
178.9458019733429	33	578.7778	470.94748	1000.0	48.0	578.7777777777778	470.94745585132904	5209	177956
183.03718972206116	34	644.375	459.12195	1000.0	46.0	644.375	459.1219711307661	5155	183111
187.29301404953003	35	745.8571	402.60312	1000.0	64.0	745.8571428571429	402.603111396475	5221	188332
194.3525218963623	36	847.6667	340.6277	1000.0	86.0	847.6666666666666	340.627688572468	5086	193418
200.9360797405243	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	199418
207.25282669067383	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	205418
212.4141960144043	39	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	211418
217.41933584213257	40	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	217418
221.67193388938904	41	637.375	468.7091	1000.0	6.0	637.375	468.7091148836344	5099	222517
226.3709659576416	42	755.8571	390.43582	1000.0	36.0	755.8571428571429	390.4358109202838	5291	227808
230.57330679893494	43	868.8333	293.29758	1000.0	213.0	868.8333333333334	293.29758304872246	5213	233021
235.15081691741943	44	885.0	257.14783	1000.0	310.0	885.0	257.14781741247583	5310	238331
240.22389888763428	45	988.5	25.71478	1000.0	931.0	988.5	25.71478174124758	5931	244262
245.1470239162445	46	973.1667	60.001163	1000.0	839.0	973.1666666666666	60.001157396244366	5839	250101
249.85563898086548	47	653.875	283.37848	1000.0	255.0	653.875	283.37847373256847	5231	255332
254.58104705810547	48	546.7	206.38753	1000.0	346.0	546.7	206.38752384773647	5467	260799
261.3293037414551	49	672.75	243.84613	1000.0	345.0	672.75	243.84613488837587	5382	266181
269.83775091171265	50	977.1667	36.24186	1000.0	903.0	977.1666666666666	36.24185732302116	5863	272044
275.2179787158966	51	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	278044
280.31166791915894	52	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	284044
285.6908378601074	53	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	290044
290.6773407459259	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	296044
296.1219599246979	55	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	302044
302.91431283950806	56	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	308044
