Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
1679.7137110233307	27	-130.33064769693738	-5.32507128941245	61.658655234942806	-19.550594313102092	-423.6285640991258	20.0	0.0	1020	280560	-130.95999074685957	-5.514592693216763
1737.008887052536	28	-127.91068090588992	-5.204017351759508	61.01518005014023	-19.86785545091087	-369.07382212554086	20.0	0.0	1020	290580	-129.0494925593778	-5.274709600580172
1792.0284850597382	29	-134.52435558012553	-5.424640372551255	60.645564617707265	-19.855825385712368	-386.46228458825436	20.0	0.0	1020	300600	-144.86959243036324	-5.815747311162766
1848.4142892360687	30	-129.60632630173512	-5.030844413088314	57.96103725572949	-15.854716918476667	-323.6277988199596	20.0	0.0	1020	310620	-121.67157753138302	-4.709817967170107
1907.3296749591827	31	-132.02806588907777	-5.21182249876429	62.74932227546159	-25.228808162156273	-483.5700185631191	20.0	0.0	1020	320640	-137.66673131825542	-5.612534500953821
1963.2093031406403	32	-127.74731003442132	-5.219724949615748	61.234157224168726	-21.96555228211948	-402.88568138430855	20.0	0.0	1020	330660	-135.77903430174572	-5.561172649143635
2018.6792969703674	33	-124.20388760193478	-5.085878998807039	58.00062634998616	-22.970860757810385	-407.12895991945373	20.0	0.0	1020	340680	-111.98223999949296	-4.08389223081705
2074.1682801246643	34	-125.20946924468343	-4.826966931215841	52.993278812577365	-26.090773180760834	-420.6095983223478	20.0	0.0	1020	350700	-144.0335661766417	-5.882878314751132
2131.0881130695343	35	-131.04857116225273	-5.2306794242873345	68.81702311081891	-16.136308541674637	-425.44057849343955	20.0	0.0	1020	360720	-125.76366767610577	-5.0980257199531245
2194.027987241745	36	-119.90420475755403	-4.973539900823425	62.2734090277919	-16.969355689281432	-397.7156641926495	20.0	0.0	1020	370740	-107.45053909908042	-4.362914272887974
2255.605484008789	37	-123.43994191430724	-5.00565499148333	66.54624030653572	-21.25659495744279	-544.1670085258605	20.0	0.0	1020	380760	-130.5500383709002	-4.975630305516276
2317.0935740470886	38	-121.28531109625278	-4.801617142822421	59.49251799549872	-27.71861604187111	-460.2642951031376	20.0	0.0	1020	390780	-116.71364035496671	-4.62105799962119
2388.029081106186	39	-126.92868178814417	-5.128264740245304	59.97115773847006	-14.951148973821121	-375.63442969535686	20.0	0.0	1020	400800	-114.92764412048665	-4.461526856170942
2456.445631980896	40	-120.55696644782897	-4.934761858730866	60.6452254187007	-25.625199216762624	-443.45040922126674	20.0	0.0	1020	410820	-134.57578229003107	-5.834663746704213
2550.7169489860535	41	-116.7960273401892	-4.652452328372988	62.346534530791246	-25.777844367996014	-615.8465801959563	20.0	0.0	1020	420840	-128.90015948468624	-5.941252737892772
2656.3042600154877	42	-123.45156581844722	-4.987039798974664	64.64911136975093	-13.983378679610206	-432.3627702418305	20.0	0.0	1020	430860	-118.69785745820184	-4.376953029934783
2758.1526851654053	43	-114.94630837278542	-4.492240655302137	48.07500893443166	-16.802157670548915	-341.47377996419937	20.0	0.0	1020	440880	-126.84222226319258	-4.9150508184769075
2868.384859085083	44	-117.46925254283495	-4.737464192851525	53.231997281945226	-12.328403583059252	-456.26394511022255	20.0	0.0	1020	450900	-124.56086883815321	-5.089472437557106
2952.855983018875	45	-117.96212183067253	-4.768868055387701	52.50419511322548	-10.139632711919582	-365.701865928594	19.961194029850745	0.7092049834998857	1020	460921	-112.72454931770656	-4.424240415295979
3040.152185201645	46	-119.17281355920097	-4.958187489533369	62.50309098988493	-15.958433528737524	-482.29788921627966	20.0	0.0	1020	470941	-111.43185864919465	-3.7632527153660322
3123.0901579856873	47	-113.77875860423742	-4.743185748086887	50.43847854603152	-16.55993397018242	-377.02410825867986	20.0	0.0	1020	480961	-111.45672820793756	-4.441019486183958
3207.715355157852	48	-118.21561297836163	-4.910841747176828	57.54082283147346	-20.608705219929988	-422.1724310513187	20.0	0.0	1020	490981	-127.32343658491112	-5.235651449398877
3299.7556750774384	49	-116.29274426795048	-4.784035421439372	54.13563281834731	-16.341050443031712	-343.3103671337071	20.0	0.0	1020	501001	-126.7819788108451	-5.56539507320824
3409.0099959373474	50	-122.03451935028093	-4.9380293729569305	53.72181920069265	-20.896312504358583	-381.0822046630294	20.0	0.0	1020	511021	-137.31504004659854	-5.909518958841334
3496.3971042633057	51	-119.71331163108701	-5.235896148797765	57.949403210300744	-26.41038156191533	-500.7058988819588	20.0	0.0	1020	521041	-114.1926931152884	-4.528752557845432
3576.713233232498	52	-113.34388781529879	-4.771930724542826	53.43176781049703	-24.322088929965954	-358.97460859541076	20.0	0.0	1020	531061	-117.9151749401691	-5.051527147615416
3659.54216504097	53	-114.5794410284091	-4.778832707352755	57.72275047876868	-18.096268572000717	-397.81970374197977	20.0	0.0	1020	541081	-125.02457516025491	-5.038263836495625
3740.0880019664764	54	-126.31989212418243	-5.333956475848783	61.649631114238986	-18.337923293908997	-416.12660420124047	20.0	0.0	1020	551101	-112.49423521999326	-4.749109517370316
3824.3067581653595	55	-114.70184249673788	-4.786286402628459	57.14408464154296	-20.24190538927123	-512.9187889583799	20.0	0.0	1020	561121	-105.56531477345825	-4.305246357076104
3906.7416791915894	56	-115.13756261138892	-4.787436401838175	54.445225693100916	-11.411720652524602	-375.5679498591779	20.0	0.0	1020	571141	-97.03913556555078	-3.906815390082013
3980.574604034424	57	-122.0439705539795	-5.200282540271927	71.33956376213513	-19.70091773872422	-547.7333714530221	20.0	0.0	1020	581161	-98.24251906188323	-4.714703654530711
4060.517297267914	58	-117.44477817620205	-4.7524308253257885	57.3767178506381	-24.31755233144137	-425.2676654632529	20.0	0.0	1020	591181	-139.23907794372107	-5.655594426664408
4149.240316152573	59	-115.82320524509494	-4.725518085429419	61.25841249316625	-14.62503969876887	-507.2022820511832	20.0	0.0	1020	601201	-113.88754087879698	-4.403230587645947
