Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
65.03386878967285	0	-168.67342880443925	-9.259381816154272	64.009157716695	-34.01102586246847	-332.5819920475805	20.0	0.0	1020	10020	-152.95182997449297	-9.03002717678747
127.50358200073242	1	-169.95118226627056	-9.318210113107448	67.39193251409607	-35.35658476929856	-351.49446404067714	20.0	0.0	1020	20040	-161.30546112190294	-8.700489419189825
192.5915448665619	2	-164.00002168436134	-8.827602218901339	65.62335893231753	-34.7371981106255	-423.63905168006085	20.0	0.0	1020	30060	-156.09916061381944	-8.803370804616137
262.18672800064087	3	-163.44363629458562	-8.691332794642287	64.22821487740978	-32.716908781964925	-321.5146090532006	20.0	0.0	1020	40080	-182.90057661423322	-10.224942807647084
332.30137276649475	4	-169.72362040836634	-8.96783137247756	66.42153349758436	-32.89647230777832	-342.46136800417787	20.0	0.0	1020	50100	-165.80752366499308	-8.628705088961114
425.5677649974823	5	-164.38834653832606	-8.642339202776066	65.80431780779091	-28.133040053765612	-375.3189745408712	20.0	0.0	1020	60120	-173.0287136899978	-8.816232993870706
531.3345658779144	6	-160.47304217840005	-8.206998265511155	63.09045598559119	-44.116645095133705	-331.8365189371542	20.0	0.0	1020	70140	-157.3082991024247	-7.868016225407339
635.7765607833862	7	-158.02507482073776	-8.14493013063106	64.07394353219675	-35.99183243795341	-344.2103087032529	20.0	0.0	1020	80160	-168.07603735498012	-8.295829953941384
741.5696537494659	8	-161.90622326348728	-8.003227177343167	66.2978052506916	-31.542499041443605	-345.98153183872057	20.0	0.0	1020	90180	-152.1965570968863	-7.191771749135784
828.4337606430054	9	-162.68457773350752	-7.826889775299758	62.59954464681502	-38.13951804591972	-347.95062427047617	20.0	0.0	1020	100200	-139.47748485987998	-6.757171055325948
909.7341687679291	10	-159.4744208949524	-7.633645165419139	64.87254610390673	-22.06241525109497	-343.869181637165	20.0	0.0	1020	110220	-153.58953642828314	-6.603010692717921
992.9520919322968	11	-152.83207637288945	-7.221625937212683	65.09694098524078	-6.655130198482272	-353.6017932318935	19.95820895522388	0.7637592129998774	1020	120240	-149.00739897826986	-6.847131624819011
1076.085069656372	12	-146.83238049059315	-6.9371003975820305	66.01342793249054	-26.686339507090437	-324.854972959763	20.0	0.0	1020	130260	-139.13428411381813	-6.158023306144248
1169.2264215946198	13	-147.8064959218462	-6.8999490211249315	72.5444985386742	-11.150009412209867	-428.327553013981	19.95223880597015	0.8728676719998599	1020	140280	-128.68185304183712	-5.8197082637312505
1278.2463827133179	14	-146.06430256952984	-6.586979953959053	66.39732818784012	-21.61020186079216	-361.4515105818893	20.0	0.0	1020	150300	-140.05383670062102	-6.6038872099060395
1363.907948732376	15	-143.27067456921125	-6.18924915732357	64.07001363928521	-26.815326284880122	-406.99413372565357	20.0	0.0	1020	160320	-153.92002809471433	-6.776016539705261
1442.1562099456787	16	-142.30569778842906	-6.224345902566519	63.55895518158636	-14.491452967289897	-327.60272123262155	20.0	0.0	1020	170340	-153.68096858985055	-6.1609963082462365
1524.3624868392944	17	-138.8825739186422	-6.116828512473208	64.39900845293477	-21.720578981081438	-354.5313221246607	20.0	0.0	1020	180360	-141.64196554343874	-6.102172111282926
1604.0295338630676	18	-141.12205510743107	-6.0069824145297535	67.69463581347873	-22.114341492603284	-346.2495243922878	20.0	0.0	1020	190380	-136.02901239224624	-5.299865875949375
1687.983675956726	19	-139.8946050680204	-5.886000078209018	65.19319960587742	-23.254197654004482	-384.03231997057725	20.0	0.0	1020	200400	-136.70254316714465	-5.221014068616763
1769.5257048606873	20	-135.30112352168254	-5.4822124894864155	64.21892929595214	-19.651968020613154	-385.4063279643088	20.0	0.0	1020	210420	-135.88309460098685	-5.394130417013586
1842.6970448493958	21	-142.36539388043408	-5.889056183011673	65.46224330398476	-22.691795933465592	-359.949052157965	20.0	0.0	1020	220440	-138.85769485704054	-5.0386366595330765
1922.1938869953156	22	-133.34218785423892	-5.436454562844916	59.49083194765998	-23.12231073172955	-326.24350303636174	20.0	0.0	1020	230460	-130.63951239591296	-5.191492835644203
