Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
1518.0097000598907	34	-111.15253802761393	-4.174009444614942	56.06974908063682	-18.38046805759353	-365.17593066857756	20.0	0.0	1008	350595	-112.24350249502909	-4.304273439192869
1553.7001478672028	35	-116.40098480108765	-4.337340265026508	56.98589155794828	-19.749353861987487	-349.2821117233384	20.0	0.0	1008	360612	-109.27266003951964	-4.056423169484088
1584.5349569320679	36	-110.70798244500796	-3.8516486691031986	56.29681094675225	-13.753687499675591	-376.13588219581305	20.0	0.0	1008	370629	-125.23556684686982	-4.482182807578423
1615.9836010932922	37	-113.01737649057155	-4.299348523656362	61.53218783867868	-20.42516021232803	-460.6892581672679	20.0	0.0	1008	380646	-104.82394126616263	-3.6223277744008087
1647.0927839279175	38	-113.44667416521581	-4.363835670098201	58.44889200238492	-16.725953775047962	-440.7642352783029	20.0	0.0	1008	390663	-114.46351052975206	-4.21972139748038
1677.8872528076172	39	-105.35459821871933	-3.851555766481872	53.303238998544295	-16.30956928186903	-335.29497077295076	19.9895178197065	0.2286941743110213	1008	400680	-92.13814497403575	-3.3210641387102586
1708.5594201087952	40	-112.02756675977417	-4.297575313273363	66.35317347688004	-15.766815323650555	-538.8134009342864	20.0	0.0	1008	410697	-123.35648680547729	-4.239319767338082
1738.853208065033	41	-111.81569164886618	-4.159578097913269	59.92579320837091	-20.12107558421285	-416.5729169425835	20.0	0.0	1008	420714	-115.6568589456666	-4.201308964363403
1769.5899109840393	42	-113.31006802868102	-4.331174632170572	63.34358262050444	-19.31601501229554	-478.2819816904527	20.0	0.0	1008	430731	-121.0898714110056	-4.2376330229412025
1802.9690449237823	43	-114.26814247921762	-4.310422595800848	65.97409563958276	-20.621647655314856	-421.6784617935113	20.0	0.0	1008	440748	-126.58281554601916	-4.786810851562918
1841.8345110416412	44	-115.7398378341336	-4.368722834842735	74.96423945214849	-23.7569245976735	-570.1610493607533	20.0	0.0	1008	450765	-109.01105105143229	-4.274569382455188
1887.0929200649261	45	-106.90267684500975	-3.8498663839889913	60.7571602050732	-20.988451577154336	-433.98726918894357	20.0	0.0	1008	460782	-124.7814786407074	-4.982553492826496
1931.9547009468079	46	-110.49057270575557	-4.110632541367947	66.64411977439244	-23.014921575024555	-515.9421074541098	20.0	0.0	1008	470799	-92.28506141676696	-3.364398161207552
1987.583292722702	47	-116.11551246670628	-4.078450377146855	70.16905957352677	-25.47828535072793	-461.11414713810825	20.0	0.0	1008	480816	-99.08768665963078	-3.5667869919810045
2034.0515067577362	48	-110.83156515854881	-4.083458743476574	66.70068087783879	-20.71551677245087	-522.0783863470388	20.0	0.0	1008	490833	-119.90359666350575	-4.69848807362249
2078.954972743988	49	-107.99966462843933	-4.004967716376169	73.54463798027356	-19.67144204154599	-650.4882634354432	20.0	0.0	1008	500850	-121.57524489324014	-4.138053061805915
2122.34042596817	50	-109.79223967616133	-3.9588177855356625	68.0849462145204	-16.253226871275388	-525.3366162001633	20.0	0.0	1008	510867	-109.44861027010562	-3.9740278424423057
2165.6333417892456	51	-109.52052160620494	-4.18983322248474	73.04612469023851	-17.14228293440429	-739.8380893101543	20.0	0.0	1008	520884	-102.54938654123082	-3.669627537972074
2208.901471853256	52	-108.68671551667671	-4.034630479140545	69.42314049078169	-21.399981219622354	-514.4659077188054	20.0	0.0	1008	530901	-105.41111614550205	-3.421318559995082
2252.6134848594666	53	-118.93689886247265	-4.372410289113935	84.42867873247401	-14.774544477400097	-610.6671445569413	20.0	0.0	1008	540918	-103.7184991488625	-4.140562018657843
2296.018234014511	54	-114.06424035633117	-4.180608392590328	74.8503193080895	-17.182882521451223	-637.9682024370677	20.0	0.0	1008	550935	-122.07538441027032	-3.9877293985398072
2334.507614850998	55	-111.66716658982413	-4.105541153725345	67.41641633256013	-18.4412823171043	-463.41381795612125	20.0	0.0	1008	560952	-110.9250927478419	-4.25435141929171
2369.041417837143	56	-112.25302203540782	-4.15994669491162	83.1782710874537	-18.52146768829585	-712.1577573284912	20.0	0.0	1008	570969	-120.58659273896399	-4.73397371737687
2402.51305103302	57	-113.07457024885788	-4.291585526018078	81.4503903179644	-15.117602912081567	-655.9474986101186	19.966457023060798	0.7318213577952678	1008	580986	-116.84304473453857	-4.681408074987397
2435.6723639965057	58	-110.26862623266317	-4.092196769123868	81.00855402623459	-17.266618954649303	-903.1161291345212	20.0	0.0	1008	591003	-102.80102900995324	-3.7657933666723302
2468.811609983444	59	-115.5870369540285	-4.086392702379159	75.1891481437185	-17.90539007391236	-655.9467375355044	20.0	0.0	1008	601020	-121.17796433172856	-4.234208012609433
