Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
17.978222131729126	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
28.358701944351196	1	26.21875	15.045558	113.0	8.0	26.21875	15.045557985803207	5034	10048
36.33771896362305	2	44.008774	22.593857	153.0	10.0	44.00877192982456	22.593857111914247	5017	15065
43.888309955596924	3	60.035713	23.832474	160.0	16.0	60.035714285714285	23.832474058055556	5043	20108
51.97551107406616	4	77.44615	36.62493	168.0	30.0	77.44615384615385	36.62493088225802	5034	25142
59.64565181732178	5	105.375	45.51585	200.0	34.0	105.375	45.51585117663223	5058	30200
67.60955905914307	6	137.72974	37.771465	200.0	39.0	137.72972972972974	37.77146688623258	5096	35296
75.48273515701294	7	145.37143	34.940018	200.0	78.0	145.37142857142857	34.940018574110454	5088	40384
83.26043200492859	8	157.53125	33.884903	200.0	93.0	157.53125	33.88490111299574	5041	45425
91.12746787071228	9	174.58621	32.8534	200.0	110.0	174.58620689655172	32.853401903712324	5063	50488
98.79048585891724	10	199.11539	4.4230766	200.0	177.0	199.1153846153846	4.423076923076923	5177	55665
106.80636096000671	11	197.76923	7.772277	200.0	168.0	197.76923076923077	7.772276630670619	5142	60807
114.62560892105103	12	200.0	0.0	200.0	200.0	200.0	0.0	5200	66007
122.563481092453	13	200.0	0.0	200.0	200.0	200.0	0.0	5200	71207
130.6366708278656	14	198.3077	8.461538	200.0	156.0	198.30769230769232	8.461538461538462	5156	76363
138.51307487487793	15	197.15384	14.230769	200.0	126.0	197.15384615384616	14.230769230769232	5126	81489
146.9418909549713	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86689
155.12927675247192	17	200.0	0.0	200.0	200.0	200.0	0.0	5200	91889
163.0301070213318	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	97089
170.89303278923035	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	102289
178.89584398269653	20	198.23077	8.846153	200.0	154.0	198.23076923076923	8.846153846153847	5154	107443
186.8044309616089	21	195.42308	14.7913	200.0	128.0	195.42307692307693	14.791299617636653	5081	112524
194.55389308929443	22	196.15384	7.2041245	200.0	178.0	196.15384615384616	7.204124393985967	5100	117624
202.1858401298523	23	182.82143	16.294289	200.0	125.0	182.82142857142858	16.29428815660912	5119	122743
210.42719292640686	24	173.44827	20.099043	200.0	109.0	173.44827586206895	20.099041333968884	5030	127773
217.54522490501404	25	163.96774	33.2745	200.0	22.0	163.96774193548387	33.2745023674941	5083	132856
223.13914704322815	26	173.75862	20.682585	200.0	103.0	173.75862068965517	20.68258499886883	5039	137895
228.95938301086426	27	160.71875	14.729296	189.0	120.0	160.71875	14.729295585244394	5143	143038
234.83746790885925	28	157.53125	19.220732	200.0	108.0	157.53125	19.22073160515749	5041	148079
240.5450360774994	29	153.0303	14.298728	182.0	119.0	153.03030303030303	14.298728166550335	5050	153129
246.19433689117432	30	163.03226	17.218676	189.0	128.0	163.03225806451613	17.21867678960888	5054	158183
251.7292869091034	31	168.16667	14.144689	199.0	140.0	168.16666666666666	14.144688834407853	5045	163228
257.18051195144653	32	175.7931	14.9051695	200.0	152.0	175.79310344827587	14.90516992082307	5098	168326
262.763258934021	33	188.85185	12.69209	200.0	156.0	188.85185185185185	12.692090577887923	5099	173425
268.2093548774719	34	193.23077	8.692648	200.0	174.0	193.23076923076923	8.692648053241015	5024	178449
274.00645303726196	35	198.92308	3.0118113	200.0	186.0	198.92307692307693	3.0118110693002906	5172	183621
279.65010499954224	36	199.3077	3.085565	200.0	184.0	199.30769230769232	3.0855647877125505	5182	188803
285.14218187332153	37	199.26923	2.822406	200.0	186.0	199.26923076923077	2.822406124454974	5181	193984
290.79752802848816	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	199184
296.5822100639343	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	204384
302.17633605003357	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	209584
307.96837091445923	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	214784
313.6115388870239	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	219984
319.21186995506287	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	225184
324.99359679222107	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	230384
330.84222888946533	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	235584
336.82317090034485	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	240784
342.54632687568665	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	245984
348.39137291908264	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	251184
354.1882779598236	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	256384
359.9334671497345	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	261584
365.74375915527344	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	266784
371.83089089393616	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	271984
377.4971659183502	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	277184
383.11342000961304	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	282384
389.066703081131	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	287584
395.0178611278534	56	200.0	0.0	200.0	200.0	200.0	0.0	5200	292784
400.889573097229	57	200.0	0.0	200.0	200.0	200.0	0.0	5200	297984
406.76741099357605	58	200.0	0.0	200.0	200.0	200.0	0.0	5200	303184
412.4089410305023	59	200.0	0.0	200.0	200.0	200.0	0.0	5200	308384
