Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1506271362304688	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
1.7753629684448242	1	24.0	14.648256	75.0	9.0	24.0	14.648256844124102	1008	2015
2.4079720973968506	2	34.466667	17.617668	94.0	13.0	34.46666666666667	17.617667899646147	1034	3049
2.957237958908081	3	45.739132	24.114252	104.0	17.0	45.73913043478261	24.114252309811466	1052	4101
3.589725971221924	4	57.333332	25.4842	114.0	24.0	57.333333333333336	25.4841998980632	1032	5133
4.449467897415161	5	94.09091	37.159252	171.0	46.0	94.0909090909091	37.159250764182154	1035	6168
5.057826042175293	6	69.4	23.46288	118.0	34.0	69.4	23.462878482118658	1041	7209
5.803850889205933	7	78.92308	34.89867	149.0	36.0	78.92307692307692	34.89866988530241	1026	8235
6.509859085083008	8	71.57143	25.853195	122.0	34.0	71.57142857142857	25.853196226038296	1002	9237
6.955158948898315	9	105.4	33.6458	165.0	64.0	105.4	33.64580211556859	1054	10291
7.454338073730469	10	125.666664	28.763403	167.0	74.0	125.66666666666667	28.763402673072832	1131	11422
7.913541078567505	11	146.42857	50.46316	200.0	78.0	146.42857142857142	50.46316094186825	1025	12447
8.48191213607788	12	157.57143	44.76879	200.0	67.0	157.57142857142858	44.76879379611632	1103	13550
9.014827013015747	13	186.33333	30.559597	200.0	118.0	186.33333333333334	30.55959569249713	1118	14668
9.52488398551941	14	180.0	29.263174	200.0	127.0	180.0	29.26317367158479	1080	15748
10.023745059967041	15	200.0	0.0	200.0	200.0	200.0	0.0	1200	16948
10.521981000900269	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	18148
11.026079893112183	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19348
11.53071403503418	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	20548
12.035001993179321	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21748
12.535523176193237	20	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	22942
13.07552695274353	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	24142
13.628770112991333	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	25342
14.202044010162354	23	198.33333	2.4267032	200.0	194.0	198.33333333333334	2.4267032964268394	1190	26532
14.701831817626953	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27732
15.205092191696167	25	190.16667	14.403895	200.0	164.0	190.16666666666666	14.403896077874979	1141	28873
15.7619309425354	26	191.16667	13.221405	200.0	166.0	191.16666666666666	13.221405203515832	1147	30020
16.373169898986816	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	31220
16.94065499305725	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	32420
17.53042697906494	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	33620
18.054553031921387	30	190.0	14.329456	200.0	166.0	190.0	14.329456840136451	1140	34760
18.616831064224243	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	35960
19.155016899108887	32	195.16667	10.807663	200.0	171.0	195.16666666666666	10.807661891248983	1171	37131
19.74255108833313	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	38331
20.28703498840332	34	183.0	24.048561	200.0	148.0	183.0	24.048561980570344	1098	39429
20.825981855392456	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	40629
21.334254026412964	36	194.83333	11.553019	200.0	169.0	194.83333333333334	11.553017883748915	1169	41798
21.811089992523193	37	184.0	29.955523	200.0	118.0	184.0	29.955522584881294	1104	42902
22.374155044555664	38	198.33333	3.72678	200.0	190.0	198.33333333333334	3.7267799624996494	1190	44092
22.93335795402527	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	45292
23.51159906387329	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	46492
24.089133977890015	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	47692
24.635050058364868	42	186.5	29.741945	200.0	120.0	186.5	29.741945688426863	1119	48811
25.26651906967163	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	50011
25.809720993041992	44	191.83333	18.261223	200.0	151.0	191.83333333333334	18.261221816248284	1151	51162
26.382095098495483	45	171.14285	22.048183	200.0	137.0	171.14285714285714	22.048184709394825	1198	52360
26.91935896873474	46	140.25	10.42533	160.0	122.0	140.25	10.425329730996522	1122	53482
27.37118887901306	47	143.0	21.804325	182.0	118.0	143.0	21.8043246038159	1001	54483
27.939012050628662	48	144.0	24.0	185.0	107.0	144.0	24.0	1008	55491
28.468366146087646	49	114.5	24.89277	159.0	84.0	114.5	24.892770034690795	1145	56636
28.91242289543152	50	100.5	23.04886	146.0	67.0	100.5	23.04886114323222	1005	57641
29.392641067504883	51	95.63636	21.776855	148.0	67.0	95.63636363636364	21.776854799503937	1052	58693
29.84475588798523	52	102.3	28.60437	151.0	59.0	102.3	28.604370295463593	1023	59716
30.370635986328125	53	95.181816	22.052904	126.0	59.0	95.18181818181819	22.052904083417147	1047	60763
30.89447283744812	54	100.7	18.745932	128.0	70.0	100.7	18.74593289223025	1007	61770
31.49992609024048	55	94.454544	15.813478	121.0	71.0	94.45454545454545	15.813478924717336	1039	62809
31.99804997444153	56	101.9	12.715738	126.0	87.0	101.9	12.715738279785409	1019	63828
32.519773960113525	57	106.5	18.09558	139.0	76.0	106.5	18.095579570712843	1065	64893
32.98825001716614	58	119.0	18.061623	151.0	97.0	119.0	18.06162291219209	1071	65964
33.57602882385254	59	134.5	17.131842	156.0	113.0	134.5	17.131841699011815	1076	67040
34.1304829120636	60	141.875	24.766092	197.0	120.0	141.875	24.76609325267108	1135	68175
34.62642192840576	61	150.42857	24.241978	175.0	109.0	150.42857142857142	24.241977423216845	1053	69228
35.374470949172974	62	160.42857	20.268604	195.0	132.0	160.42857142857142	20.268604454441657	1123	70351
35.8572940826416	63	169.0	22.788885	199.0	132.0	169.0	22.78888618018295	1014	71365
36.524507999420166	64	166.57143	11.210418	180.0	144.0	166.57142857142858	11.21041789532197	1166	72531
37.27635884284973	65	182.16667	13.545192	200.0	158.0	182.16666666666666	13.545191848852573	1093	73624
37.93662905693054	66	182.0	21.594753	200.0	142.0	182.0	21.594752448994022	1092	74716
38.58326601982117	67	192.0	11.958261	200.0	167.0	192.0	11.958260743101398	1152	75868
39.3614239692688	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	77068
40.26851511001587	69	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	78265
41.53447508811951	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	79465
42.149742126464844	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	80665
42.68761706352234	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	81865
43.319109201431274	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	83065
43.91303086280823	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	84265
44.43479919433594	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	85465
44.996098041534424	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	86665
45.624979972839355	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	87865
46.31593084335327	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	89065
47.11072516441345	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	90265
47.868788957595825	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	91465
48.506848096847534	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	92665
49.10034799575806	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	93865
49.68510699272156	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	95065
50.281856060028076	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	96265
50.87381100654602	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	97465
51.43174505233765	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	98665
52.04543685913086	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	99865
52.64905595779419	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	101065
53.258118867874146	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	102265
53.82379913330078	90	198.66667	2.9814239	200.0	192.0	198.66666666666666	2.981423969999719	1192	103457
54.3447208404541	91	188.0	11.761519	200.0	167.0	188.0	11.761519176251568	1128	104585
54.850878953933716	92	173.33333	14.749764	200.0	161.0	173.33333333333334	14.749764593225057	1040	105625
55.32350993156433	93	168.33333	10.094003	179.0	153.0	168.33333333333334	10.094002619817815	1010	106635
55.855979919433594	94	162.85715	13.537552	179.0	145.0	162.85714285714286	13.537551703408152	1140	107775
56.40779209136963	95	160.42857	8.174126	172.0	147.0	160.42857142857142	8.174125429097124	1123	108898
56.96888089179993	96	156.0	8.194075	168.0	139.0	156.0	8.194074514114277	1092	109990
57.57397508621216	97	153.28572	6.430158	161.0	141.0	153.28571428571428	6.430158534243942	1073	111063
58.08097577095032	98	154.28572	11.3101	173.0	137.0	154.28571428571428	11.310100235936849	1080	112143
58.57730412483215	99	152.85715	11.469569	172.0	138.0	152.85714285714286	11.469569320953742	1070	113213
